year,donor_name,recipient_name,Principal gender equality,Principal all climate,Principal disability,usd_disbursement_deflated
2019,Hungary,Antigua and Barbuda,FALSE,FALSE,FALSE,0.000414
2019,Hungary,Uzbekistan,FALSE,FALSE,FALSE,0.099227
2019,Hungary,Yemen,FALSE,FALSE,FALSE,0.694763
2019,Hungary,Thailand,FALSE,FALSE,FALSE,0.263668
2019,Hungary,North Macedonia,FALSE,FALSE,FALSE,0.612902
2019,Hungary,Bhutan,FALSE,FALSE,FALSE,0.014654
2019,Hungary,Panama,FALSE,FALSE,FALSE,0.000414
2019,Hungary,India,FALSE,FALSE,FALSE,4.044829
2019,Hungary,Nicaragua,FALSE,FALSE,FALSE,0.000414
2019,Hungary,Costa Rica,FALSE,FALSE,FALSE,0.002485
2019,Hungary,Peru,FALSE,FALSE,FALSE,0.027697
2019,Hungary,Türkiye,FALSE,FALSE,FALSE,5.285556
2019,Hungary,Kazakhstan,FALSE,FALSE,FALSE,4.020069
2019,Hungary,Turkmenistan,FALSE,FALSE,FALSE,0.218824
2019,Hungary,Dominican Republic,FALSE,FALSE,FALSE,0.006018
2019,Green Climate Fund,Antigua and Barbuda,FALSE,FALSE,FALSE,1.025719
2019,Hungary,Nepal,FALSE,FALSE,FALSE,0.006626
2019,Green Climate Fund,Antigua and Barbuda,FALSE,TRUE,FALSE,0.635577
2019,Hungary,Tajikistan,FALSE,FALSE,FALSE,0.001657
2019,Hungary,Mongolia,FALSE,FALSE,FALSE,4.398831
2019,Hungary,Brazil,FALSE,TRUE,FALSE,0.002784
2019,Hungary,Argentina,FALSE,FALSE,FALSE,0.127603
2019,Hungary,Azerbaijan,FALSE,FALSE,FALSE,4.338768
2019,Hungary,Myanmar,FALSE,FALSE,FALSE,0.278702
2019,Hungary,Afghanistan,FALSE,FALSE,FALSE,0.039769
2019,Hungary,Viet Nam,FALSE,FALSE,FALSE,6.356275
2019,Hungary,Serbia,FALSE,TRUE,FALSE,0.139204
2019,Hungary,Albania,FALSE,TRUE,FALSE,0.066122
2019,Hungary,Malaysia,FALSE,FALSE,FALSE,0.21891
2019,Hungary,Türkiye,FALSE,TRUE,FALSE,0.000263
2019,Hungary,Fiji,FALSE,FALSE,FALSE,0.013322
2019,Hungary,Paraguay,FALSE,FALSE,FALSE,0.006508
2019,Hungary,Ukraine,FALSE,FALSE,TRUE,0.00455
2019,Hungary,West Bank and Gaza Strip,FALSE,FALSE,FALSE,0.110587
2019,Hungary,Belarus,FALSE,FALSE,FALSE,0.07679
2019,Hungary,Albania,FALSE,FALSE,TRUE,0.008445
2019,Hungary,Bolivia,FALSE,FALSE,FALSE,0.001657
2019,Green Climate Fund,Azerbaijan,FALSE,FALSE,FALSE,0.44639
2019,Green Climate Fund,Kyrgyzstan,FALSE,FALSE,FALSE,0.15095
2019,Hungary,Venezuela,FALSE,FALSE,FALSE,0.005798
2019,Hungary,Montenegro,FALSE,TRUE,FALSE,0.004496
2019,Green Climate Fund,Dominican Republic,FALSE,FALSE,FALSE,0.087525
2019,Green Climate Fund,Micronesia,FALSE,FALSE,FALSE,0.635578
2019,Green Climate Fund,Bhutan,FALSE,FALSE,FALSE,6.26142
2019,Green Climate Fund,Cook Islands,FALSE,FALSE,FALSE,0.787001
2019,Green Climate Fund,Dominica,FALSE,FALSE,FALSE,0.111535
2019,Green Climate Fund,Iraq,FALSE,FALSE,FALSE,0.340765
2019,Green Climate Fund,Jamaica,FALSE,FALSE,FALSE,0.498928
2019,Green Climate Fund,Moldova,FALSE,FALSE,FALSE,0.092159
2019,Green Climate Fund,Maldives,FALSE,FALSE,FALSE,0.107471
2019,Green Climate Fund,Tajikistan,FALSE,FALSE,FALSE,3.177886
2019,Green Climate Fund,Afghanistan,FALSE,FALSE,FALSE,0.254166
2019,Green Climate Fund,Argentina,FALSE,TRUE,FALSE,4.286685
2019,Green Climate Fund,Armenia,FALSE,TRUE,FALSE,2.052914
2019,Green Climate Fund,Bosnia and Herzegovina,FALSE,TRUE,FALSE,3.339799
2019,Green Climate Fund,Brazil,FALSE,FALSE,FALSE,0.532349
2019,Green Climate Fund,Bhutan,FALSE,TRUE,FALSE,0.36016
2019,Green Climate Fund,Cuba,FALSE,FALSE,FALSE,0.176532
2019,Green Climate Fund,Dominica,FALSE,TRUE,FALSE,0.317789
2019,Green Climate Fund,Fiji,FALSE,FALSE,FALSE,0.524921
2019,Green Climate Fund,Honduras,FALSE,TRUE,FALSE,0.271712
2019,Green Climate Fund,Haiti,FALSE,TRUE,FALSE,0.459734
2019,Green Climate Fund,Cambodia,FALSE,FALSE,FALSE,0.114937
2019,Green Climate Fund,Lebanon,FALSE,FALSE,FALSE,0.438632
2019,Green Climate Fund,Sri Lanka,FALSE,FALSE,FALSE,0.779345
2019,Green Climate Fund,Mexico,FALSE,FALSE,FALSE,0.246107
2019,Green Climate Fund,Pakistan,FALSE,FALSE,FALSE,0.219881
2019,Green Climate Fund,Peru,FALSE,TRUE,FALSE,2.15037
2019,Green Climate Fund,Philippines,FALSE,FALSE,FALSE,0.204237
2019,Green Climate Fund,Serbia,FALSE,TRUE,FALSE,0.290541
2019,Green Climate Fund,Timor-Leste,FALSE,FALSE,FALSE,0.158894
2019,Green Climate Fund,Vanuatu,FALSE,FALSE,FALSE,0.143117
2019,Green Climate Fund,Kazakhstan,FALSE,TRUE,FALSE,3.177886
2019,Green Climate Fund,Fiji,FALSE,TRUE,FALSE,17.626674
2019,Green Climate Fund,Tuvalu,FALSE,TRUE,FALSE,4.971414
2019,Green Climate Fund,Sri Lanka,FALSE,TRUE,FALSE,9.813718
2019,Green Climate Fund,Vanuatu,FALSE,TRUE,FALSE,2.094964
2019,Green Climate Fund,Tajikistan,FALSE,TRUE,FALSE,3.177886
2019,Green Climate Fund,Solomon Islands,FALSE,TRUE,FALSE,8.474362
2019,Green Climate Fund,Paraguay,FALSE,TRUE,FALSE,3.177886
2019,Green Climate Fund,Georgia,FALSE,TRUE,FALSE,2.420556
2019,Green Climate Fund,Bangladesh,FALSE,TRUE,FALSE,5.016486
2019,Green Climate Fund,Cambodia,FALSE,TRUE,FALSE,2.478751
2019,Green Climate Fund,Mongolia,FALSE,TRUE,FALSE,1.588943
2019,Green Climate Fund,India,FALSE,TRUE,FALSE,4.835704
2019,Green Climate Fund,El Salvador,FALSE,TRUE,FALSE,5.975672
2019,Green Climate Fund,Tonga,FALSE,TRUE,FALSE,25.766299
2019,Asian Development Bank,Nauru,FALSE,FALSE,FALSE,0.568419
2019,Asian Development Bank,Tajikistan,FALSE,TRUE,FALSE,38.108972
2019,Asian Development Bank,Armenia,FALSE,TRUE,FALSE,6.49093
2019,Asian Development Bank,Myanmar,FALSE,TRUE,FALSE,11.042428
2019,Asian Development Bank,Kyrgyzstan,FALSE,TRUE,FALSE,13.364928
2019,Asian Development Bank,Armenia,FALSE,FALSE,FALSE,1.528118
2019,Asian Development Bank,Cambodia,FALSE,TRUE,FALSE,56.951018
2019,Asian Development Bank,Viet Nam,FALSE,TRUE,FALSE,60.059888
2019,Asian Development Bank,Solomon Islands,FALSE,TRUE,FALSE,0.938904
2019,Asian Development Bank,Myanmar,TRUE,FALSE,FALSE,8.50033
2019,Asian Development Bank,Maldives,FALSE,TRUE,FALSE,9.027193
2019,Asian Development Bank,Turkmenistan,FALSE,FALSE,FALSE,0.227239
2019,Asian Development Bank,Kiribati,FALSE,FALSE,FALSE,2.931869
2019,Asian Development Bank,Uzbekistan,FALSE,FALSE,FALSE,178.4852
2019,Asian Development Bank,Tajikistan,TRUE,FALSE,TRUE,0.310775
2019,Asian Development Bank,Kyrgyzstan,FALSE,FALSE,FALSE,77.714044
2019,Asian Development Bank,Vanuatu,FALSE,FALSE,FALSE,4.118911
2019,Asian Development Bank,Uzbekistan,FALSE,TRUE,FALSE,27.348369
2019,Asian Development Bank,Palau,FALSE,FALSE,FALSE,0.698904
2019,Asian Development Bank,Mongolia,FALSE,FALSE,TRUE,0.731604
2019,Asian Development Bank,Philippines,FALSE,FALSE,TRUE,0.215013
2019,Asian Development Bank,Bhutan,FALSE,TRUE,FALSE,15.899816
2019,Asian Development Bank,Marshall Islands,FALSE,FALSE,FALSE,2.534499
2019,Asian Development Bank,Indonesia,FALSE,TRUE,FALSE,3.253615
2019,Asian Development Bank,India,FALSE,TRUE,FALSE,1.293155
2019,Asian Development Bank,Fiji,FALSE,FALSE,FALSE,0.380104
2019,Asian Development Bank,Kyrgyzstan,TRUE,FALSE,TRUE,1.288982
2019,Asian Development Bank,Fiji,FALSE,TRUE,FALSE,0.628368
2019,Asian Development Bank,Tonga,FALSE,FALSE,FALSE,1.371897
2019,Asian Development Bank,Mongolia,FALSE,TRUE,FALSE,5.451498
2019,Asian Development Bank,Solomon Islands,FALSE,FALSE,TRUE,0.079525
2019,Asian Development Bank,Nauru,FALSE,TRUE,FALSE,4.892232
2019,Asian Development Bank,Philippines,FALSE,TRUE,FALSE,0.176522
2019,Asian Development Bank,Marshall Islands,FALSE,TRUE,FALSE,0.117513
2019,Asian Development Bank,Samoa,FALSE,TRUE,FALSE,2.59528
2019,Asian Development Bank,Kyrgyzstan,TRUE,FALSE,FALSE,0.427654
2019,Asian Development Bank,Philippines,TRUE,FALSE,FALSE,0.462737
2019,Belgium,Mexico,FALSE,FALSE,FALSE,0.056113
2019,Asian Development Bank,Papua New Guinea,TRUE,FALSE,FALSE,0.30667
2019,Asian Development Bank,Viet Nam,TRUE,FALSE,FALSE,82.439486
2019,Asian Development Bank,Kazakhstan,TRUE,FALSE,FALSE,0.000338
2019,Asian Development Bank,Tuvalu,FALSE,TRUE,FALSE,0.169328
2019,Asian Development Bank,Bangladesh,TRUE,TRUE,FALSE,14.66407
2019,Asian Development Bank,China (People's Republic of),TRUE,FALSE,FALSE,0.002547
2019,Asian Development Bank,Micronesia,FALSE,TRUE,FALSE,0.130681
2019,Asian Development Bank,Solomon Islands,TRUE,FALSE,FALSE,0.009386
2019,Asian Development Bank,Timor-Leste,FALSE,TRUE,FALSE,0.76571
2019,Asian Development Bank,India,TRUE,FALSE,FALSE,0.25102
2019,Asian Development Bank,Azerbaijan,FALSE,TRUE,FALSE,0.012752
2019,Belgium,Dominican Republic,FALSE,FALSE,FALSE,0.383385
2019,Global Green Growth Institute,Cambodia,FALSE,FALSE,FALSE,0.143258
2019,Global Green Growth Institute,Cambodia,FALSE,TRUE,FALSE,0.362521
2019,Global Green Growth Institute,India,FALSE,TRUE,FALSE,0.190996
2019,Global Green Growth Institute,China (People's Republic of),FALSE,TRUE,FALSE,0.130476
2019,Global Green Growth Institute,Peru,FALSE,FALSE,FALSE,0.10359
2019,Global Green Growth Institute,Fiji,FALSE,TRUE,FALSE,0.3901
2019,Global Green Growth Institute,Lao People's Democratic Republic,FALSE,TRUE,FALSE,0.223352
2019,Global Green Growth Institute,Mexico,FALSE,TRUE,FALSE,0.235918
2019,Global Green Growth Institute,Guyana,FALSE,TRUE,FALSE,0.015332
2019,Global Green Growth Institute,Jordan,FALSE,TRUE,FALSE,0.30647
2019,Global Green Growth Institute,Kiribati,FALSE,TRUE,FALSE,0.110915
2019,Global Green Growth Institute,Lao People's Democratic Republic,FALSE,FALSE,FALSE,0.051442
2019,Global Green Growth Institute,Peru,FALSE,TRUE,FALSE,0.181306
2019,Global Green Growth Institute,Philippines,FALSE,TRUE,FALSE,0.232235
2019,Global Green Growth Institute,Papua New Guinea,FALSE,TRUE,FALSE,0.023668
2019,Global Green Growth Institute,Sri Lanka,FALSE,TRUE,FALSE,0.054909
2019,Global Green Growth Institute,Thailand,FALSE,FALSE,FALSE,0.165666
2019,Global Green Growth Institute,Vanuatu,FALSE,TRUE,FALSE,0.161491
2019,Global Green Growth Institute,Viet Nam,FALSE,TRUE,FALSE,0.544299
2019,Lithuania,Yemen,FALSE,FALSE,FALSE,0.0266
2019,Lithuania,Honduras,FALSE,FALSE,FALSE,0.001676
2019,Lithuania,Kosovo,FALSE,FALSE,FALSE,0.000882
2019,Lithuania,India,FALSE,FALSE,FALSE,0.142503
2019,Lithuania,Uzbekistan,FALSE,FALSE,FALSE,0.015825
2019,Lithuania,Thailand,FALSE,FALSE,FALSE,0.004549
2019,Lithuania,Turkmenistan,FALSE,FALSE,FALSE,0.001101
2019,Lithuania,Mongolia,FALSE,FALSE,FALSE,0.00113
2019,Lithuania,Maldives,FALSE,FALSE,FALSE,0.001819
2019,Lithuania,Jordan,FALSE,FALSE,FALSE,0.001289
2019,Lithuania,Albania,FALSE,FALSE,FALSE,0.083425
2019,Lithuania,Nepal,FALSE,FALSE,FALSE,0.001829
2019,Lithuania,Bosnia and Herzegovina,FALSE,FALSE,FALSE,0.003446
2019,Lithuania,Georgia,FALSE,TRUE,FALSE,0.178225
2019,Lithuania,Iraq,FALSE,FALSE,FALSE,0.014816
2019,Lithuania,Cambodia,FALSE,FALSE,FALSE,0.000154
2019,Belgium,China (People's Republic of),FALSE,FALSE,FALSE,0.686476
2019,Lithuania,Lebanon,FALSE,FALSE,FALSE,0.003411
2019,Lithuania,Pakistan,FALSE,FALSE,FALSE,0.003032
2019,Lithuania,Belarus,FALSE,FALSE,TRUE,0.005743
2019,Lithuania,Colombia,FALSE,FALSE,FALSE,0.013376
2019,Lithuania,West Bank and Gaza Strip,FALSE,FALSE,FALSE,0.001798
2019,Slovak Republic,Cuba,FALSE,FALSE,FALSE,0.009345
2019,Slovak Republic,Maldives,FALSE,FALSE,FALSE,0.003556
2019,Belgium,Cambodia,FALSE,FALSE,FALSE,4.236065
2019,Belgium,West Bank and Gaza Strip,FALSE,FALSE,FALSE,22.700285
2019,Belgium,Viet Nam,FALSE,FALSE,FALSE,11.333613
2019,Belgium,Colombia,FALSE,FALSE,FALSE,1.623976
2019,Belgium,Haiti,TRUE,FALSE,FALSE,0.732983
2019,Belgium,El Salvador,FALSE,FALSE,FALSE,2.123826
2019,Belgium,Ecuador,FALSE,FALSE,FALSE,8.514049
2019,Belgium,Syrian Arab Republic,FALSE,FALSE,FALSE,16.040918
2019,Belgium,Honduras,FALSE,FALSE,FALSE,1.259329
2019,Belgium,Philippines,FALSE,FALSE,FALSE,4.781573
2019,Belgium,Haiti,FALSE,FALSE,FALSE,5.601355
2019,Belgium,Afghanistan,FALSE,FALSE,FALSE,2.349037
2019,Belgium,Peru,FALSE,FALSE,FALSE,8.584803
2019,Belgium,Viet Nam,FALSE,TRUE,FALSE,4.979528
2019,Belgium,Guatemala,FALSE,FALSE,FALSE,2.442428
2019,Belgium,Cuba,FALSE,FALSE,FALSE,4.222651
2019,Belgium,Cuba,FALSE,FALSE,TRUE,0.146906
2019,Belgium,Armenia,FALSE,FALSE,FALSE,0.175341
2019,Belgium,Iran,FALSE,FALSE,FALSE,0.033852
2019,Belgium,Suriname,FALSE,FALSE,FALSE,1.077384
2019,Belgium,West Bank and Gaza Strip,FALSE,FALSE,TRUE,0.594645
2019,Belgium,Nicaragua,FALSE,FALSE,FALSE,2.173489
2019,Belgium,Brazil,FALSE,FALSE,FALSE,0.668667
2019,Belgium,Yemen,FALSE,FALSE,FALSE,9.313171
2019,Belgium,Haiti,FALSE,FALSE,TRUE,0.172752
2019,Belgium,Moldova,FALSE,FALSE,FALSE,0.004213
2019,Belgium,Nepal,FALSE,FALSE,FALSE,0.306425
2019,Belgium,India,FALSE,FALSE,FALSE,1.190387
2019,Belgium,Iraq,FALSE,FALSE,FALSE,14.378141
2019,Belgium,Venezuela,FALSE,FALSE,FALSE,0.007821
2019,Belgium,Ukraine,FALSE,FALSE,FALSE,3.201527
2019,Belgium,Papua New Guinea,FALSE,FALSE,FALSE,0.001179
2019,Belgium,Guatemala,TRUE,FALSE,FALSE,0.46064
2019,Belgium,Bangladesh,FALSE,FALSE,FALSE,0.059151
2019,Belgium,Bosnia and Herzegovina,FALSE,FALSE,FALSE,0.052929
2019,Belgium,Lebanon,FALSE,FALSE,FALSE,5.372211
2019,Belgium,Bolivia,FALSE,TRUE,FALSE,0.631701
2019,Belgium,Syrian Arab Republic,TRUE,FALSE,FALSE,1.1673
2019,Belgium,Uzbekistan,FALSE,FALSE,FALSE,0.004973
2019,Belgium,Sri Lanka,FALSE,FALSE,FALSE,0.644601
2019,Belgium,Georgia,FALSE,FALSE,FALSE,0.00698
2019,Belgium,Brazil,TRUE,FALSE,FALSE,0.617026
2019,Belgium,Türkiye,FALSE,FALSE,FALSE,8.216243
2019,Belgium,Lao People's Democratic Republic,FALSE,FALSE,FALSE,0.044136
2019,Belgium,Jordan,FALSE,FALSE,FALSE,1.424389
2019,Belgium,Ecuador,FALSE,TRUE,FALSE,0.431373
2019,Belgium,Ukraine,FALSE,FALSE,TRUE,0.003502
2019,Belgium,Bangladesh,TRUE,FALSE,FALSE,1.011933
2019,Belgium,Albania,FALSE,FALSE,FALSE,0.033805
2019,Belgium,Serbia,FALSE,FALSE,FALSE,0.032101
2019,Belgium,Iraq,TRUE,FALSE,FALSE,0.410644
2019,Belgium,Paraguay,FALSE,FALSE,FALSE,0.00321
2019,Belgium,Montenegro,FALSE,FALSE,FALSE,0.007977
2019,Belgium,Mongolia,FALSE,FALSE,FALSE,1.978709
2019,Belgium,Costa Rica,FALSE,FALSE,FALSE,0.075446
2019,Belgium,Belarus,FALSE,FALSE,FALSE,0.005416
2019,Belgium,Haiti,FALSE,TRUE,FALSE,0.808259
2019,Belgium,Kazakhstan,FALSE,FALSE,FALSE,0.014008
2019,Belgium,Panama,FALSE,FALSE,FALSE,0.031243
2019,Belgium,Bolivia,TRUE,FALSE,FALSE,0.200586
2019,Belgium,Pakistan,FALSE,FALSE,FALSE,0.004669
2019,Belgium,North Macedonia,FALSE,FALSE,FALSE,0.010675
2019,EU Institutions,Panama,FALSE,TRUE,FALSE,14.409838
2019,EU Institutions,Türkiye,FALSE,TRUE,FALSE,3.438282
2019,United Kingdom,Kiribati,FALSE,FALSE,FALSE,0.04191
2019,Global Environment Facility,Mexico,FALSE,FALSE,FALSE,0.092003
2019,Denmark,Syrian Arab Republic,FALSE,FALSE,FALSE,88.420485
2019,Denmark,Indonesia,FALSE,FALSE,FALSE,4.749317
2019,Global Environment Facility,Brazil,FALSE,FALSE,FALSE,0.169303
2019,Denmark,Yemen,FALSE,FALSE,FALSE,44.417433
2019,Denmark,Ukraine,FALSE,FALSE,FALSE,26.165291
2019,EU Institutions,Costa Rica,FALSE,TRUE,FALSE,1.982742
2019,Denmark,West Bank and Gaza Strip,FALSE,FALSE,FALSE,12.2127
2019,Denmark,Viet Nam,FALSE,FALSE,FALSE,0.620638
2019,Denmark,Afghanistan,FALSE,FALSE,FALSE,78.10656
2019,Spain,Armenia,FALSE,FALSE,FALSE,1.300493
2019,Denmark,India,FALSE,FALSE,FALSE,1.292171
2019,Denmark,Iraq,FALSE,FALSE,FALSE,22.537641
2019,Denmark,Albania,FALSE,FALSE,FALSE,0.808472
2019,Denmark,Georgia,FALSE,FALSE,FALSE,4.185315
2019,Denmark,Lebanon,FALSE,FALSE,FALSE,11.401876
2019,Denmark,Pakistan,FALSE,FALSE,FALSE,0.244115
2019,Denmark,Ukraine,FALSE,TRUE,FALSE,0.681795
2019,Spain,Suriname,FALSE,FALSE,FALSE,0.009592
2019,Spain,Mongolia,FALSE,FALSE,FALSE,0.067723
2019,Denmark,Viet Nam,TRUE,FALSE,FALSE,0.114864
2019,Spain,Tajikistan,FALSE,FALSE,FALSE,0.067723
2019,Denmark,Bangladesh,FALSE,FALSE,FALSE,26.231809
2019,Spain,Tuvalu,FALSE,FALSE,FALSE,0.009592
2019,Denmark,China (People's Republic of),FALSE,FALSE,FALSE,3.546802
2019,Denmark,Bolivia,FALSE,TRUE,FALSE,0.222103
2019,Denmark,Bolivia,FALSE,FALSE,FALSE,0.560376
2019,Denmark,Bangladesh,FALSE,TRUE,FALSE,3.82007
2019,Denmark,Philippines,FALSE,FALSE,FALSE,0.620479
2019,Denmark,Nepal,FALSE,FALSE,FALSE,0.825774
2019,Denmark,Afghanistan,TRUE,FALSE,FALSE,3.961511
2019,Denmark,Serbia,FALSE,FALSE,FALSE,0.023663
2019,Denmark,Türkiye,FALSE,TRUE,FALSE,0.708758
2019,Denmark,Mexico,FALSE,FALSE,FALSE,0.208935
2019,Denmark,Viet Nam,FALSE,TRUE,FALSE,0.13912
2019,Denmark,Myanmar,FALSE,TRUE,FALSE,1.577044
2019,Denmark,Bosnia and Herzegovina,FALSE,FALSE,FALSE,0.035712
2019,Denmark,Argentina,FALSE,FALSE,FALSE,0.110223
2019,Denmark,Brazil,FALSE,FALSE,FALSE,0.899954
2019,Denmark,Bangladesh,TRUE,FALSE,FALSE,0.458813
2019,Denmark,Türkiye,FALSE,FALSE,FALSE,0.213458
2019,Denmark,China (People's Republic of),TRUE,FALSE,FALSE,0.59827
2019,Denmark,Colombia,FALSE,FALSE,FALSE,0.267572
2019,Denmark,Jordan,FALSE,FALSE,FALSE,4.85083
2019,Denmark,Cuba,FALSE,FALSE,FALSE,3.700332
2019,Denmark,Pakistan,FALSE,TRUE,FALSE,0.077148
2019,Denmark,Iran,FALSE,FALSE,FALSE,0.481918
2019,Denmark,India,FALSE,TRUE,FALSE,0.600403
2019,Denmark,Mexico,FALSE,TRUE,FALSE,0.161181
2019,United Kingdom,Azerbaijan,FALSE,FALSE,FALSE,4.01098
2019,United Kingdom,Brazil,FALSE,TRUE,FALSE,4.049999
2019,United Kingdom,China (People's Republic of),FALSE,FALSE,FALSE,85.541433
2019,United Kingdom,Honduras,FALSE,FALSE,FALSE,0.476761
2019,United Kingdom,Viet Nam,FALSE,TRUE,FALSE,1.107731
2019,United Kingdom,Mexico,FALSE,FALSE,FALSE,33.440815
2019,United Kingdom,Sri Lanka,FALSE,FALSE,FALSE,11.67929
2019,United Kingdom,Brazil,FALSE,FALSE,FALSE,42.631699
2019,United Kingdom,Malaysia,FALSE,FALSE,FALSE,14.57151
2019,United Kingdom,India,TRUE,FALSE,FALSE,0.773426
2019,United Kingdom,Serbia,FALSE,FALSE,FALSE,4.641935
2019,United Kingdom,Cambodia,FALSE,FALSE,FALSE,4.021804
2019,United Kingdom,Peru,FALSE,FALSE,FALSE,14.032332
2019,United Kingdom,China (People's Republic of),FALSE,TRUE,FALSE,8.913924
2019,United Kingdom,Bosnia and Herzegovina,FALSE,FALSE,FALSE,9.034337
2019,United Kingdom,Thailand,FALSE,FALSE,FALSE,18.523131
2019,United Kingdom,Saint Lucia,FALSE,FALSE,FALSE,0.768041
2019,United Kingdom,Samoa,FALSE,FALSE,FALSE,2.543583
2019,Global Environment Facility,Honduras,FALSE,TRUE,FALSE,0.657393
2019,United Kingdom,Argentina,FALSE,FALSE,FALSE,6.126436
2019,United Kingdom,Paraguay,FALSE,FALSE,FALSE,1.068131
2019,United Kingdom,Belize,FALSE,FALSE,FALSE,2.334915
2019,United Kingdom,Viet Nam,FALSE,FALSE,FALSE,14.779122
2019,United Kingdom,Thailand,FALSE,TRUE,FALSE,0.448933
2019,United Kingdom,Kyrgyzstan,FALSE,TRUE,FALSE,0.108989
2019,United Kingdom,Maldives,FALSE,FALSE,FALSE,0.864194
2019,United Kingdom,Kosovo,FALSE,FALSE,FALSE,9.047092
2019,United Kingdom,Dominican Republic,FALSE,FALSE,FALSE,0.830836
2019,United Kingdom,Armenia,FALSE,FALSE,FALSE,3.058526
2019,United Kingdom,India,FALSE,FALSE,TRUE,3.046634
2019,Global Environment Facility,Cuba,FALSE,FALSE,FALSE,0.338647
2019,United Kingdom,Georgia,FALSE,FALSE,FALSE,5.763384
2019,United Kingdom,Uzbekistan,FALSE,FALSE,FALSE,7.016564
2019,United Kingdom,Brazil,FALSE,FALSE,TRUE,0.090303
2019,United Kingdom,Cuba,FALSE,FALSE,FALSE,2.843124
2019,United Kingdom,Kazakhstan,FALSE,FALSE,FALSE,3.827614
2019,United Kingdom,Mongolia,FALSE,FALSE,FALSE,2.627555
2019,United Kingdom,Haiti,FALSE,FALSE,FALSE,0.601878
2019,United Kingdom,Fiji,FALSE,FALSE,FALSE,2.681225
2019,United Kingdom,Bhutan,FALSE,FALSE,FALSE,0.533457
2019,United Kingdom,Malaysia,FALSE,FALSE,TRUE,0.117771
2019,United Kingdom,Turkmenistan,FALSE,FALSE,FALSE,0.847079
2019,United Kingdom,Iraq,TRUE,FALSE,FALSE,1.09363
2019,United Kingdom,Vanuatu,FALSE,FALSE,FALSE,1.971942
2019,United Kingdom,China (People's Republic of),FALSE,FALSE,TRUE,0.024382
2019,United Kingdom,Iran,FALSE,FALSE,FALSE,2.130162
2019,United Kingdom,Sri Lanka,FALSE,TRUE,FALSE,0.400262
2019,United Kingdom,Belarus,FALSE,FALSE,FALSE,2.652401
2019,United Kingdom,Solomon Islands,FALSE,FALSE,FALSE,1.083428
2019,United Kingdom,Ecuador,FALSE,FALSE,FALSE,1.486705
2019,United Kingdom,Panama,FALSE,FALSE,FALSE,2.323531
2019,United Kingdom,Uzbekistan,TRUE,FALSE,FALSE,0.170028
2019,United Kingdom,Marshall Islands,FALSE,FALSE,FALSE,0.112967
2019,United Kingdom,Nicaragua,FALSE,FALSE,FALSE,0.447069
2019,United Kingdom,Lebanon,TRUE,FALSE,FALSE,3.97523
2019,United Kingdom,Syrian Arab Republic,TRUE,FALSE,FALSE,1.270538
2019,United Kingdom,Malaysia,FALSE,TRUE,FALSE,1.232828
2019,United Kingdom,Saint Vincent and the Grenadines,FALSE,FALSE,FALSE,0.120999
2019,United Kingdom,Colombia,FALSE,TRUE,FALSE,0.649476
2019,United Kingdom,Moldova,FALSE,FALSE,FALSE,1.256713
2019,United Kingdom,Tuvalu,FALSE,FALSE,FALSE,0.065002
2019,United Kingdom,Lao People's Democratic Republic,FALSE,FALSE,FALSE,1.548905
2019,United Kingdom,Antigua and Barbuda,FALSE,FALSE,FALSE,0.350792
2019,United Kingdom,Montenegro,FALSE,FALSE,FALSE,5.185335
2019,United Kingdom,El Salvador,FALSE,FALSE,FALSE,1.199482
2019,United Kingdom,Nepal,FALSE,TRUE,FALSE,0.077172
2019,Global Environment Facility,Serbia,FALSE,TRUE,FALSE,0.694984
2019,United Kingdom,Democratic People's Republic of Korea,FALSE,FALSE,FALSE,0.413177
2019,United Kingdom,Brazil,TRUE,FALSE,FALSE,0.204078
2019,United Kingdom,Costa Rica,FALSE,FALSE,FALSE,1.625221
2019,United Kingdom,Papua New Guinea,FALSE,FALSE,FALSE,1.917871
2019,United Kingdom,Bolivia,FALSE,FALSE,FALSE,2.160546
2019,United Kingdom,Albania,FALSE,FALSE,FALSE,3.753085
2019,United Kingdom,Timor-Leste,FALSE,FALSE,FALSE,0.389766
2019,United Kingdom,Azerbaijan,TRUE,FALSE,FALSE,0.006438
2019,Global Environment Facility,Bangladesh,FALSE,TRUE,FALSE,0.678637
2019,Global Environment Facility,Kyrgyzstan,FALSE,TRUE,FALSE,0.960298
2019,Global Environment Facility,Tajikistan,FALSE,TRUE,FALSE,0.510395
2019,Global Environment Facility,Belarus,FALSE,TRUE,FALSE,2.106711
2019,United Kingdom,Viet Nam,TRUE,FALSE,FALSE,0.012119
2019,United Kingdom,Cambodia,TRUE,FALSE,FALSE,0.187022
2019,Global Environment Facility,Malaysia,FALSE,TRUE,FALSE,1.480088
2019,United Kingdom,Montserrat,FALSE,TRUE,FALSE,0.111246
2019,United Kingdom,Yemen,TRUE,FALSE,FALSE,2.049119
2019,United Kingdom,Guyana,FALSE,FALSE,FALSE,2.746572
2019,United Kingdom,Guatemala,FALSE,FALSE,FALSE,1.68217
2019,Global Environment Facility,Saint Vincent and the Grenadines,FALSE,TRUE,FALSE,0.010863
2019,Global Environment Facility,Uzbekistan,FALSE,TRUE,FALSE,0.346387
2019,United Kingdom,Jordan,TRUE,FALSE,FALSE,1.494916
