year,donor_name,recipient_name,Principal gender equality,Principal all climate,Principal disability,flow_name,usd_disbursement_deflated
2019,Food and Agriculture Organisation,"Africa, regional",FALSE,TRUE,FALSE,ODA Grants,5.2669
2019,Food and Agriculture Organisation,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,0.612928
2019,UNAIDS,Mali,FALSE,FALSE,FALSE,ODA Grants,0.942017
2019,Food and Agriculture Organisation,Botswana,FALSE,TRUE,FALSE,ODA Grants,0.021413
2019,Food and Agriculture Organisation,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,0.247634
2019,Global Alliance for Vaccines and Immunization,Togo,FALSE,FALSE,FALSE,ODA Grants,9.717428
2019,Food and Agriculture Organisation,Eritrea,FALSE,FALSE,FALSE,ODA Grants,0.711049
2019,Food and Agriculture Organisation,Zambia,FALSE,FALSE,FALSE,ODA Grants,0.26437
2019,Food and Agriculture Organisation,Somalia,FALSE,FALSE,FALSE,ODA Grants,0.556849
2019,Food and Agriculture Organisation,Zambia,FALSE,TRUE,FALSE,ODA Grants,0.718767
2019,Food and Agriculture Organisation,Equatorial Guinea,FALSE,FALSE,FALSE,ODA Grants,0.025711
2019,Food and Agriculture Organisation,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,0.226833
2019,Food and Agriculture Organisation,Congo,FALSE,FALSE,FALSE,ODA Grants,0.608559
2019,Food and Agriculture Organisation,Uganda,FALSE,FALSE,FALSE,ODA Grants,0.327937
2019,Food and Agriculture Organisation,Chad,FALSE,FALSE,FALSE,ODA Grants,0.268191
2019,Food and Agriculture Organisation,Malawi,FALSE,FALSE,FALSE,ODA Grants,0.128348
2019,Food and Agriculture Organisation,Kenya,FALSE,FALSE,FALSE,ODA Grants,0.877664
2019,Food and Agriculture Organisation,Congo,FALSE,TRUE,FALSE,ODA Grants,0.149401
2019,Food and Agriculture Organisation,"Africa, regional",TRUE,FALSE,FALSE,ODA Grants,0.099491
2019,Food and Agriculture Organisation,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,0.33078
2019,Food and Agriculture Organisation,Eswatini,FALSE,FALSE,FALSE,ODA Grants,0.507523
2019,Food and Agriculture Organisation,Comoros,FALSE,FALSE,FALSE,ODA Grants,0.380794
2019,Food and Agriculture Organisation,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,0.175836
2019,Food and Agriculture Organisation,Tanzania,FALSE,FALSE,FALSE,ODA Grants,0.932683
2019,Food and Agriculture Organisation,Rwanda,FALSE,FALSE,FALSE,ODA Grants,0.506271
2019,UNDP,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.623151
2019,Food and Agriculture Organisation,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,0.417469
2019,Canada,Ghana,FALSE,TRUE,FALSE,ODA Grants,0.111575
2019,UNICEF,Morocco,FALSE,FALSE,FALSE,ODA Grants,2.449091
2019,Food and Agriculture Organisation,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.293309
2019,UNICEF,Comoros,FALSE,FALSE,FALSE,ODA Grants,1.025396
2019,Ireland,Burkina Faso,TRUE,FALSE,FALSE,ODA Grants,0.292
2019,Global Fund,Kenya,FALSE,FALSE,FALSE,ODA Grants,121.029714
2019,Global Fund,Burundi,FALSE,FALSE,FALSE,ODA Grants,52.189479
2019,Global Fund,Madagascar,FALSE,FALSE,FALSE,ODA Grants,13.9872
2019,Global Fund,Eritrea,FALSE,FALSE,FALSE,ODA Grants,17.918273
2019,Global Fund,Ghana,FALSE,FALSE,FALSE,ODA Grants,72.985256
2019,Global Fund,Rwanda,FALSE,FALSE,FALSE,ODA Grants,100.135106
2019,Global Fund,Zambia,FALSE,FALSE,FALSE,ODA Grants,96.914958
2019,Global Fund,Niger,FALSE,FALSE,FALSE,ODA Grants,37.89457
2019,Global Fund,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,32.6309
2019,Global Fund,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,52.684182
2019,Global Fund,South Africa,FALSE,FALSE,FALSE,ODA Grants,88.104543
2019,Global Fund,Malawi,FALSE,FALSE,FALSE,ODA Grants,172.33947
2019,UNDP,Somalia,FALSE,TRUE,FALSE,ODA Grants,1.312594
2019,UNDP,Cameroon,FALSE,FALSE,FALSE,ODA Grants,2.475393
2019,UNICEF,Egypt,FALSE,FALSE,FALSE,ODA Grants,4.130192
2019,UNDP,Benin,FALSE,FALSE,FALSE,ODA Grants,3.644334
2019,UNDP,Rwanda,FALSE,FALSE,FALSE,ODA Grants,4.853259
2019,UNDP,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,4.218968
2019,UNDP,Democratic Republic of the Congo,FALSE,TRUE,FALSE,ODA Grants,1.373377
2019,UNDP,Somalia,TRUE,FALSE,FALSE,ODA Grants,0.14363
2019,UNDP,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,4.291927
2019,UNDP,Congo,FALSE,FALSE,FALSE,ODA Grants,0.716613
2019,UNDP,Mauritania,FALSE,FALSE,FALSE,ODA Grants,1.440853
2019,UNDP,Mali,FALSE,FALSE,FALSE,ODA Grants,6.618095
2019,UNDP,Malawi,FALSE,FALSE,FALSE,ODA Grants,6.015953
2019,Estonia,Uganda,TRUE,FALSE,FALSE,ODA Grants,0.002554
2019,UNDP,Comoros,FALSE,FALSE,FALSE,ODA Grants,2.004653
2019,UNDP,South Africa,FALSE,FALSE,FALSE,ODA Grants,1.746863
2019,UNDP,Tanzania,FALSE,FALSE,FALSE,ODA Grants,3.167503
2019,UNDP,Sudan,FALSE,FALSE,FALSE,ODA Grants,1.936499
2019,UNDP,Eritrea,FALSE,FALSE,FALSE,ODA Grants,5.804577
2019,UNDP,Somalia,FALSE,FALSE,FALSE,ODA Grants,14.126837
2019,UNDP,Gambia,FALSE,FALSE,FALSE,ODA Grants,4.592321
2019,UNDP,Guinea-Bissau,FALSE,TRUE,FALSE,ODA Grants,0.198608
2019,UNDP,Kenya,FALSE,FALSE,FALSE,ODA Grants,3.208369
2019,UNDP,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,1.55066
2019,UNDP,Benin,FALSE,TRUE,FALSE,ODA Grants,0.920029
2019,UNDP,Ethiopia,TRUE,FALSE,FALSE,ODA Grants,0.000212
2019,UNDP,Guinea,FALSE,FALSE,FALSE,ODA Grants,6.922702
2019,UNDP,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.308953
2019,UNDP,Mozambique,FALSE,FALSE,FALSE,ODA Grants,3.523598
2019,UNDP,Niger,FALSE,TRUE,FALSE,ODA Grants,3.876629
2019,UNDP,Central African Republic,FALSE,TRUE,FALSE,ODA Grants,0.230471
2019,UNDP,Benin,TRUE,FALSE,FALSE,ODA Grants,0.16239
2019,UNDP,Nigeria,FALSE,FALSE,FALSE,ODA Grants,3.018089
2019,UNDP,Congo,FALSE,TRUE,FALSE,ODA Grants,0.065655
2019,UNDP,Ethiopia,FALSE,TRUE,FALSE,ODA Grants,2.743277
2019,UNDP,Rwanda,TRUE,TRUE,FALSE,ODA Grants,0.280332
2019,UNDP,Chad,FALSE,FALSE,FALSE,ODA Grants,9.695889
2019,UNDP,South Sudan,FALSE,TRUE,FALSE,ODA Grants,0.058134
2019,UNDP,Liberia,TRUE,FALSE,FALSE,ODA Grants,0.005201
2019,UNDP,Cabo Verde,FALSE,FALSE,FALSE,ODA Grants,0.736316
2019,UNDP,"Africa, regional",FALSE,FALSE,FALSE,ODA Grants,13.345667
2019,UNDP,Madagascar,FALSE,FALSE,FALSE,ODA Grants,10.642394
2019,UNDP,Senegal,FALSE,FALSE,FALSE,ODA Grants,2.479798
2019,UNDP,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,8.723117
2019,UNDP,Liberia,FALSE,TRUE,FALSE,ODA Grants,1.578096
2019,UNDP,Ghana,FALSE,FALSE,FALSE,ODA Grants,2.058158
2019,UNDP,Zambia,TRUE,FALSE,FALSE,ODA Grants,0.235185
2019,UNDP,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Grants,0.63383
2019,UNDP,South Sudan,FALSE,FALSE,FALSE,ODA Grants,3.876385
2019,UNDP,Malawi,FALSE,TRUE,FALSE,ODA Grants,4.499019
2019,UNDP,Lesotho,FALSE,TRUE,FALSE,ODA Grants,0.067541
2019,United Arab Emirates,Rwanda,FALSE,FALSE,FALSE,ODA Grants,2.319309
2019,United Arab Emirates,Senegal,FALSE,FALSE,FALSE,ODA Grants,1.088876
2019,United Arab Emirates,Egypt,FALSE,FALSE,FALSE,ODA Grants,19.456567
2019,United Arab Emirates,Somalia,FALSE,FALSE,FALSE,ODA Grants,13.299051
2019,United Arab Emirates,Sudan,FALSE,FALSE,FALSE,ODA Grants,303.12718
2019,United Arab Emirates,Eritrea,FALSE,FALSE,FALSE,ODA Grants,286.48123
2019,United Arab Emirates,Burundi,FALSE,FALSE,FALSE,ODA Grants,0.315146
2019,United Arab Emirates,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,55.388389
2019,United Arab Emirates,Niger,FALSE,FALSE,FALSE,ODA Grants,2.070898
2019,United Arab Emirates,South Africa,FALSE,FALSE,FALSE,ODA Grants,0.497258
2019,United Arab Emirates,Kenya,FALSE,FALSE,FALSE,ODA Grants,1.316947
2019,United Arab Emirates,Uganda,FALSE,FALSE,FALSE,ODA Grants,5.802564
2019,United Arab Emirates,Mozambique,FALSE,FALSE,FALSE,ODA Grants,6.661105
2019,United Arab Emirates,Namibia,FALSE,FALSE,FALSE,ODA Grants,0.025427
2019,United Arab Emirates,Kenya,FALSE,FALSE,FALSE,ODA Loans,2.428333
2019,United Arab Emirates,Ghana,FALSE,FALSE,FALSE,ODA Grants,1.559869
2019,United Arab Emirates,Guinea,FALSE,FALSE,FALSE,ODA Grants,10.230917
2019,Thailand,Ghana,FALSE,FALSE,FALSE,ODA Grants,0.015912
2019,Thailand,Guinea,FALSE,FALSE,FALSE,ODA Grants,0.012493
2019,Thailand,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,0.006832
2019,UNICEF,Tunisia,FALSE,FALSE,FALSE,ODA Grants,0.970315
2019,UN Peacebuilding Fund,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,3.511166
2019,UN Peacebuilding Fund,South Sudan,FALSE,FALSE,FALSE,ODA Grants,6.090949
2019,UN Peacebuilding Fund,Central African Republic,TRUE,FALSE,FALSE,ODA Grants,1.360416
2019,Arab Fund (AFESD),Egypt,FALSE,FALSE,FALSE,ODA Loans,241.247534
2019,UN Peacebuilding Fund,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,13.608374
2019,Arab Fund (AFESD),Egypt,FALSE,FALSE,FALSE,ODA Grants,3.289391
2019,UNICEF,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,11.462638
2019,UN Peacebuilding Fund,Guinea,FALSE,FALSE,FALSE,ODA Grants,3.003804
2019,Thailand,Madagascar,FALSE,FALSE,FALSE,ODA Grants,0.075154
2019,Thailand,Malawi,FALSE,FALSE,FALSE,ODA Grants,0.10705
2019,Thailand,Mauritius,FALSE,FALSE,FALSE,ODA Grants,0.087792
2019,Thailand,Mozambique,FALSE,FALSE,FALSE,ODA Grants,0.29832
2019,Thailand,Rwanda,FALSE,FALSE,FALSE,ODA Grants,0.018778
2019,Thailand,Somalia,FALSE,FALSE,FALSE,ODA Grants,0.014016
2019,Thailand,Cameroon,FALSE,FALSE,FALSE,ODA Grants,0.011618
2019,Thailand,Congo,FALSE,FALSE,FALSE,ODA Grants,0.018221
2019,Thailand,Eswatini,FALSE,FALSE,FALSE,ODA Grants,0.05461
2019,Thailand,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.061896
2019,Thailand,Namibia,FALSE,FALSE,FALSE,ODA Grants,0.006046
2019,Thailand,Benin,FALSE,FALSE,FALSE,ODA Grants,0.112499
2019,Thailand,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,0.007109
2019,Thailand,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,0.028012
2019,Thailand,Gambia,FALSE,FALSE,FALSE,ODA Grants,0.061941
2019,Thailand,Liberia,FALSE,FALSE,FALSE,ODA Grants,0.032552
2019,Thailand,Mali,FALSE,FALSE,FALSE,ODA Grants,0.015383
2019,Thailand,Niger,FALSE,FALSE,FALSE,ODA Grants,0.036907
2019,African Development Fund,Djibouti,FALSE,TRUE,FALSE,ODA Grants,1.888732
2019,Thailand,Nigeria,FALSE,FALSE,FALSE,ODA Grants,0.140397
2019,Thailand,Senegal,FALSE,FALSE,FALSE,ODA Grants,0.037444
2019,Thailand,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,0.032818
2019,Thailand,Togo,FALSE,FALSE,FALSE,ODA Grants,0.07002
2019,Thailand,South Sudan,FALSE,FALSE,FALSE,ODA Grants,0.038991
2019,Thailand,Sudan,FALSE,FALSE,FALSE,ODA Grants,0.049755
2019,Thailand,Tanzania,FALSE,FALSE,FALSE,ODA Grants,0.184974
2019,Thailand,Uganda,FALSE,FALSE,FALSE,ODA Grants,0.10412
2019,Thailand,Zambia,FALSE,FALSE,FALSE,ODA Grants,0.031331
2019,Thailand,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,0.023937
2019,Arab Fund (AFESD),Djibouti,FALSE,FALSE,FALSE,ODA Loans,11.941463
2019,Arab Fund (AFESD),Sudan,FALSE,FALSE,FALSE,ODA Grants,1.707417
2019,African Development Fund,Mali,FALSE,FALSE,FALSE,ODA Loans,25.928027
2019,African Development Fund,Kenya,FALSE,FALSE,FALSE,ODA Loans,67.242359
2019,African Development Fund,Mozambique,FALSE,FALSE,FALSE,ODA Grants,13.723699
2019,African Development Fund,Madagascar,FALSE,FALSE,FALSE,ODA Loans,24.272908
2019,African Development Fund,Lesotho,FALSE,FALSE,FALSE,ODA Loans,7.00763
2019,African Development Fund,Mozambique,FALSE,TRUE,FALSE,ODA Loans,3.16884
2019,African Development Fund,Rwanda,FALSE,TRUE,FALSE,ODA Loans,28.750483
2019,African Development Fund,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,29.696693
2019,African Development Fund,Senegal,FALSE,TRUE,FALSE,ODA Loans,7.365776
2019,African Development Fund,Madagascar,FALSE,FALSE,FALSE,ODA Grants,2.97308
2019,African Development Fund,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,8.859744
2019,African Development Fund,Burundi,FALSE,TRUE,FALSE,ODA Grants,13.685739
2019,African Development Fund,Benin,FALSE,TRUE,FALSE,ODA Loans,2.692474
2019,African Development Fund,"Africa, regional",FALSE,TRUE,FALSE,ODA Grants,5.541938
2019,African Development Fund,Madagascar,FALSE,TRUE,FALSE,ODA Grants,1.505114
2019,African Development Fund,Cameroon,FALSE,FALSE,FALSE,ODA Loans,26.243618
2019,African Development Fund,Ghana,FALSE,FALSE,FALSE,ODA Grants,12.755939
2019,African Development Fund,Mali,FALSE,FALSE,FALSE,ODA Grants,7.444963
2019,African Development Fund,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,11.302452
2019,African Development Fund,Malawi,FALSE,FALSE,FALSE,ODA Loans,38.599067
2019,African Development Fund,South Sudan,FALSE,FALSE,FALSE,ODA Grants,24.279702
2019,African Development Fund,Benin,FALSE,FALSE,FALSE,ODA Loans,18.797975
2019,African Development Fund,Guinea,FALSE,FALSE,FALSE,ODA Grants,6.102127
2019,African Development Fund,Malawi,FALSE,FALSE,FALSE,ODA Grants,2.689659
2019,African Development Fund,Côte d'Ivoire,FALSE,TRUE,FALSE,ODA Grants,14.977108
2019,African Development Fund,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,19.592215
2019,African Development Fund,Gambia,FALSE,FALSE,FALSE,ODA Grants,31.641098
2019,African Development Fund,Guinea,FALSE,FALSE,FALSE,ODA Loans,13.825257
2019,African Development Fund,Democratic Republic of the Congo,FALSE,TRUE,FALSE,ODA Grants,21.055425
2019,African Development Fund,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,94.501018
2019,African Development Fund,Ghana,FALSE,FALSE,FALSE,ODA Loans,60.074009
2019,African Development Fund,Mauritania,FALSE,FALSE,FALSE,ODA Grants,5.323866
2019,African Development Fund,Tanzania,FALSE,FALSE,FALSE,ODA Loans,102.172502
2019,African Development Fund,Chad,FALSE,FALSE,FALSE,ODA Grants,8.873363
2019,African Development Fund,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,9.286216
2019,African Development Fund,Togo,FALSE,FALSE,FALSE,ODA Grants,10.019211
2019,African Development Bank,"Africa, regional",FALSE,TRUE,FALSE,ODA Grants,0.597658
2019,African Development Bank,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.593558
2019,African Development Bank,Zambia,FALSE,FALSE,FALSE,ODA Grants,0.625395
2019,African Development Bank,Namibia,FALSE,FALSE,FALSE,ODA Grants,0.258797
2019,African Development Bank,Nigeria,FALSE,FALSE,FALSE,ODA Grants,0.310354
2019,African Development Fund,Niger,FALSE,TRUE,FALSE,ODA Loans,2.686213
2019,African Development Fund,Somalia,FALSE,FALSE,FALSE,ODA Grants,26.245509
2019,African Development Fund,Tanzania,FALSE,TRUE,FALSE,ODA Loans,30.059486
2019,African Development Fund,Zimbabwe,FALSE,TRUE,FALSE,ODA Grants,1.59166
2019,UNAIDS,Guinea,FALSE,TRUE,FALSE,ODA Grants,0.007262
2019,UNAIDS,Angola,FALSE,FALSE,FALSE,ODA Grants,1.287878
2019,African Development Fund,Eritrea,FALSE,FALSE,FALSE,ODA Loans,2.340781
2019,African Development Bank,Gabon,FALSE,FALSE,FALSE,ODA Grants,1.077647
2019,UNAIDS,Uganda,FALSE,FALSE,FALSE,ODA Grants,1.173094
2019,UNAIDS,Sudan,FALSE,FALSE,FALSE,ODA Grants,0.297085
2019,UNAIDS,Kenya,FALSE,FALSE,FALSE,ODA Grants,1.607474
2019,UNAIDS,South Sudan,FALSE,FALSE,FALSE,ODA Grants,1.005357
2019,UNAIDS,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,0.513226
2019,UNAIDS,Ghana,FALSE,FALSE,FALSE,ODA Grants,0.85399
2019,UNAIDS,Congo,FALSE,FALSE,FALSE,ODA Grants,0.500438
2019,UNAIDS,Gambia,FALSE,FALSE,FALSE,ODA Grants,0.116792
2019,UNAIDS,Malawi,FALSE,FALSE,FALSE,ODA Grants,0.727495
2019,UNAIDS,Madagascar,FALSE,FALSE,FALSE,ODA Grants,0.44435
2019,UNAIDS,Namibia,FALSE,FALSE,FALSE,ODA Grants,0.798847
2019,UNAIDS,Chad,FALSE,FALSE,FALSE,ODA Grants,0.67475
2019,UNAIDS,Djibouti,FALSE,FALSE,FALSE,ODA Grants,0.215619
2019,UNAIDS,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.765656
2019,UNICEF,Gambia,FALSE,FALSE,TRUE,ODA Grants,0.167369
2019,UNAIDS,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.218106
2019,UNAIDS,Zambia,FALSE,FALSE,FALSE,ODA Grants,1.307703
2019,UNAIDS,Liberia,FALSE,FALSE,FALSE,ODA Grants,0.452761
2019,UNAIDS,Eritrea,FALSE,FALSE,FALSE,ODA Grants,0.093036
2019,Belgium,Uganda,FALSE,FALSE,FALSE,ODA Grants,34.914767
2019,Netherlands,Tunisia,FALSE,FALSE,FALSE,ODA Grants,7.931761
2019,Netherlands,Mali,FALSE,TRUE,FALSE,ODA Grants,4.99212
2019,Netherlands,Burundi,FALSE,FALSE,FALSE,ODA Grants,22.670365
2019,Netherlands,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.838563
2019,Netherlands,South Sudan,TRUE,FALSE,FALSE,ODA Grants,9.847409
2019,Netherlands,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,69.017853
2019,Netherlands,Nigeria,TRUE,FALSE,FALSE,ODA Grants,2.089516
2019,Canada,Egypt,FALSE,TRUE,FALSE,ODA Grants,0.008203
2019,Netherlands,Somalia,FALSE,FALSE,FALSE,ODA Grants,29.679049
2019,Netherlands,Benin,TRUE,FALSE,FALSE,ODA Grants,9.04721
2019,Netherlands,Kenya,FALSE,FALSE,FALSE,ODA Grants,10.568769
2019,Netherlands,Egypt,FALSE,FALSE,FALSE,ODA Grants,3.471853
2019,Netherlands,Sudan,TRUE,FALSE,FALSE,ODA Grants,0.007753
2019,Netherlands,Egypt,TRUE,FALSE,FALSE,ODA Grants,1.995558
2019,Netherlands,Ethiopia,TRUE,FALSE,FALSE,ODA Grants,29.883996
2019,Netherlands,South Sudan,FALSE,FALSE,FALSE,ODA Grants,39.350205
2019,Netherlands,Sudan,FALSE,FALSE,FALSE,ODA Grants,9.741573
2019,Netherlands,South Africa,FALSE,FALSE,FALSE,ODA Grants,0.715543
2019,Netherlands,Democratic Republic of the Congo,TRUE,FALSE,FALSE,ODA Grants,5.940332
2019,Netherlands,Mozambique,FALSE,FALSE,FALSE,ODA Grants,31.306119
2019,Netherlands,Mali,FALSE,FALSE,FALSE,ODA Grants,22.104212
2019,Netherlands,"Africa, regional",FALSE,TRUE,FALSE,ODA Grants,0.815437
2019,Netherlands,Mozambique,FALSE,TRUE,FALSE,ODA Grants,3.532302
2019,Netherlands,Benin,FALSE,FALSE,FALSE,ODA Grants,21.256628
2019,Canada,"Africa, regional",TRUE,TRUE,FALSE,ODA Grants,0.620683
2019,Islamic Development Bank,Mali,FALSE,FALSE,FALSE,ODA Grants,0.330501
2019,Islamic Development Bank,Morocco,FALSE,FALSE,FALSE,ODA Grants,2.115573
2019,Islamic Development Bank,Chad,FALSE,FALSE,TRUE,ODA Grants,0.211859
2019,Islamic Development Bank,Tunisia,FALSE,FALSE,FALSE,ODA Grants,0.234993
2019,Islamic Development Bank,Gambia,FALSE,FALSE,FALSE,ODA Loans,7.104439
2019,Islamic Development Bank,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,0.024682
2019,Islamic Development Bank,Djibouti,FALSE,FALSE,FALSE,ODA Grants,0.028601
2019,Canada,Kenya,TRUE,TRUE,FALSE,ODA Grants,0.093513
2019,Global Alliance for Vaccines and Immunization,Sudan,FALSE,FALSE,FALSE,ODA Grants,51.928848
2019,Islamic Development Bank,Nigeria,FALSE,FALSE,FALSE,ODA Loans,2.310732
2019,Global Alliance for Vaccines and Immunization,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,173.681122
2019,UNICEF,Lesotho,FALSE,FALSE,FALSE,ODA Grants,2.083635
2019,OPEC Fund for International Development,Egypt,FALSE,TRUE,FALSE,ODA Loans,20.105274
2019,Global Alliance for Vaccines and Immunization,Tanzania,FALSE,FALSE,FALSE,ODA Grants,64.36545
2019,Global Alliance for Vaccines and Immunization,Uganda,FALSE,FALSE,FALSE,ODA Grants,73.322784
2019,OPEC Fund for International Development,Ghana,FALSE,TRUE,FALSE,ODA Loans,0.388359
2019,Global Alliance for Vaccines and Immunization,Nigeria,FALSE,FALSE,FALSE,ODA Grants,200.186193
2019,Global Alliance for Vaccines and Immunization,Mali,FALSE,FALSE,FALSE,ODA Grants,29.29806
2019,Global Alliance for Vaccines and Immunization,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Grants,0.66063
2019,Global Alliance for Vaccines and Immunization,Ghana,FALSE,FALSE,FALSE,ODA Grants,46.426258
2019,Global Alliance for Vaccines and Immunization,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,2.581848
2019,Global Alliance for Vaccines and Immunization,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,97.749617
2019,Global Alliance for Vaccines and Immunization,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,14.077267
2019,Global Alliance for Vaccines and Immunization,Mozambique,FALSE,FALSE,FALSE,ODA Grants,28.854677
2019,Global Alliance for Vaccines and Immunization,Kenya,FALSE,FALSE,FALSE,ODA Grants,38.408004
2019,Global Alliance for Vaccines and Immunization,Mauritania,FALSE,FALSE,FALSE,ODA Grants,5.080079
2019,Global Alliance for Vaccines and Immunization,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,32.711624
2019,Global Alliance for Vaccines and Immunization,Malawi,FALSE,FALSE,FALSE,ODA Grants,19.744307
2019,Global Alliance for Vaccines and Immunization,Djibouti,FALSE,FALSE,FALSE,ODA Grants,1.241374
2019,Global Alliance for Vaccines and Immunization,Somalia,FALSE,FALSE,FALSE,ODA Grants,25.071114
2019,Global Alliance for Vaccines and Immunization,Rwanda,FALSE,FALSE,FALSE,ODA Grants,11.984823
2019,Global Alliance for Vaccines and Immunization,Cameroon,FALSE,FALSE,FALSE,ODA Grants,14.138189
2019,Global Alliance for Vaccines and Immunization,South Sudan,FALSE,FALSE,FALSE,ODA Grants,36.693231
2019,Global Alliance for Vaccines and Immunization,Angola,FALSE,FALSE,FALSE,ODA Grants,9.064307
2019,Global Alliance for Vaccines and Immunization,Gambia,FALSE,FALSE,FALSE,ODA Grants,2.705053
2019,OPEC Fund for International Development,Zambia,FALSE,FALSE,FALSE,ODA Loans,1.900564
2019,Global Alliance for Vaccines and Immunization,Eritrea,FALSE,FALSE,FALSE,ODA Grants,3.889804
2019,Global Alliance for Vaccines and Immunization,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,26.844522
2019,Global Alliance for Vaccines and Immunization,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,9.194081
2019,Global Alliance for Vaccines and Immunization,Lesotho,FALSE,FALSE,FALSE,ODA Grants,1.432607
2019,Global Alliance for Vaccines and Immunization,Senegal,FALSE,FALSE,FALSE,ODA Grants,20.177065
2019,OPEC Fund for International Development,Egypt,FALSE,FALSE,FALSE,ODA Loans,10.98769
2019,OPEC Fund for International Development,Cameroon,FALSE,FALSE,FALSE,ODA Loans,5.133618
2019,OPEC Fund for International Development,Burkina Faso,FALSE,FALSE,FALSE,ODA Loans,2.01949
2019,Global Alliance for Vaccines and Immunization,Burundi,FALSE,FALSE,FALSE,ODA Grants,19.631635
2019,Global Alliance for Vaccines and Immunization,Liberia,FALSE,FALSE,FALSE,ODA Grants,15.103161
2019,OPEC Fund for International Development,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Loans,0.069802
2019,OPEC Fund for International Development,Mali,FALSE,FALSE,FALSE,ODA Loans,3.560613
2019,OPEC Fund for International Development,Benin,FALSE,FALSE,FALSE,ODA Loans,2.074081
2019,OPEC Fund for International Development,Burundi,FALSE,FALSE,FALSE,ODA Loans,5.167745
2019,OPEC Fund for International Development,Malawi,FALSE,FALSE,FALSE,ODA Loans,6.476833
2019,OPEC Fund for International Development,Sierra Leone,FALSE,FALSE,FALSE,ODA Loans,3.865895
2019,OPEC Fund for International Development,Lesotho,FALSE,FALSE,FALSE,ODA Loans,2.114752
2019,OPEC Fund for International Development,Niger,FALSE,FALSE,FALSE,ODA Loans,4.54152
2019,OPEC Fund for International Development,Gambia,FALSE,FALSE,FALSE,ODA Loans,2.45753
2019,OPEC Fund for International Development,Madagascar,FALSE,FALSE,FALSE,ODA Loans,4.257337
2019,OPEC Fund for International Development,Togo,FALSE,FALSE,FALSE,ODA Loans,1.393863
2019,OPEC Fund for International Development,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,0.190673
2019,OPEC Fund for International Development,Djibouti,FALSE,TRUE,FALSE,ODA Loans,1.956467
2019,OPEC Fund for International Development,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,1.135422
2019,OPEC Fund for International Development,Rwanda,FALSE,FALSE,FALSE,ODA Grants,0.903237
2019,OPEC Fund for International Development,Mozambique,FALSE,FALSE,FALSE,ODA Grants,1.612417
2019,OPEC Fund for International Development,Liberia,FALSE,FALSE,FALSE,ODA Loans,0.507732
2019,OPEC Fund for International Development,Kenya,FALSE,FALSE,FALSE,ODA Loans,5.334757
